# word	ipa	meaning	source
#
# Two sources, and the fourth column says which is which.
#
# source=freetalk: the FreeTalk Dictionary V1, Copyright 2024-present
#   FreeTalk.fun, CC BY-NC 4.0 — NON-COMMERCIAL. A product that makes
#   money needs a licence from them. See FREETALK_LICENSE beside this
#   file. https://github.com/freetalk-fun/freetalk-dictionary-v1
#   Changed: the first short, non-circular sense of each word was
#   taken, and nothing else was kept.
#
# source=shadowline: the contractions and possessives, written for this
#   project in tools/contractions.py and under its licence, because the
#   dictionary has no entry containing an apostrophe.
#
# Rebuild with tools/build_seed_glosses.py.
low	ˈloʊ	situated not far above the ground	freetalk
million	ˈmɪljən	A cardinal number equal to 1,000,000	freetalk
morning	ˈmɔɹnɪŋ	The early part of the day from sunrise to noon	freetalk
police	pəˈlis	The civil force of a state, responsible for maintaining public order and enforcing the law	freetalk
short	ˈʃɔɹt	Not long in distance or time	freetalk
stay	ˈsteɪ	Remain in the same place	freetalk
taken	ˈteɪkən	Past participle of take	freetalk
age	ˈeɪdʒ	The length of time that a person has lived or a thing has existed	freetalk
buy	ˈbaɪ	Obtain in exchange for payment	freetalk
deal	ˈdil	An agreement or arrangement	freetalk
rather	ˈɹæðɝ	More willingly or preferably	freetalk
reason	ˈɹizən	The power of the mind to think, understand, and form judgments logically	freetalk
red	ˈɹɛd	Of a color at the end of the spectrum next to orange and opposite violet, as of blood, fire, or rubies	freetalk
report	ɹiˈpɔɹt	Give a spoken or written account of something observed, heard, done, or investigated	freetalk
soon	ˈsun	In the near future	freetalk
third	ˈθɝd	One of three equal parts of a whole	freetalk
turn	ˈtɝn	To move or rotate around a central point	freetalk
whether	ˈwɛðɝ	Expressing a doubt or choice between alternatives	freetalk
among	əˈmʌŋ	In the midst of	freetalk
check	ˈtʃɛk	To stop or slow down the progress of something	freetalk
development	dɪˈvɛləpmənt	The process of growth or advancement	freetalk
form	ˈfɔɹm	The visible shape or configuration of something	freetalk
further	ˈfɝðɝ	To a greater extent or degree	freetalk
heart	ˈhɑɹt	The organ in the chest that pumps blood through the body	freetalk
minutes	ˈmɪnəts	A unit of time equal to 60 seconds	freetalk
myself	ˌmaɪˈsɛlf	Used as the object of a verb or preposition to refer to the speaker as the object of an action or preposition	freetalk
services	ˈsɝvəsəz	The action of helping or doing work for someone	freetalk
yourself	jɝˈsɛlf	Used to refer to the person being addressed as the object of a verb or preposition	freetalk
act	ˈækt	A single performance of a play or show	freetalk
although	ˌɔlˈðoʊ	In spite of the fact that; even though	freetalk
asked	ˈæskt	To inquire about something by speaking or writing	freetalk
child	ˈtʃaɪld	A young human being below the age of puberty or below the legal age of majority	freetalk
fire	ˈfaɪɝ	Combustion or burning as a process producing heat and light	freetalk
fun	ˈfʌn	Enjoyment, amusement, or lighthearted pleasure	freetalk
living	ˈlɪvɪŋ	Alive	freetalk
major	ˈmeɪdʒɝ	Greater in size, extent, or importance than others	freetalk
media	ˈmidiə	The main means of mass communication, such as television, radio, newspapers, and the internet	freetalk
phone	ˈfoʊn	A device used for transmitting sound over long distances	freetalk
players	ˈpleɪɝz	A person who takes part in a game or sport	freetalk
art	ˈɑɹt	A skill at doing a specified thing, typically one acquired through practice	freetalk
behind	bɪˈhaɪnd	In or to the rear of; at the back of	freetalk
building	ˈbɪldɪŋ	A structure with a roof and walls, such as a house or factory	freetalk
easy	ˈizi	Not hard or difficult; requiring little effort	freetalk
gonna	ˈɡɑnə	Going to	freetalk
market	ˈmɑɹkət	A place where goods are bought and sold	freetalk
near	ˈnɪɹ	Close in distance	freetalk
non	ˈnɑn	Not	freetalk
plan	ˈplæn	A detailed proposal for doing or achieving something	freetalk
political	pəˈlɪtəkəl	Relating to the government or public affairs	freetalk
quite	ˈkwaɪt	Completely or entirely	freetalk
six	ˈsɪks	The number 6	freetalk
talking	ˈtɔkɪŋ	The act of communicating by speaking	freetalk
west	ˈwɛst	The direction towards which the sun sets, opposite of east	freetalk
works	ˈwɝks	The result of labor or effort	freetalk
according	əˈkɔɹdɪŋ	As stated or indicated by someone	freetalk
available	əˈveɪləbəl	Present and ready for use	freetalk
education	ˌɛdʒəˈkeɪʃən	The process of receiving or giving systematic instruction	freetalk
final	ˈfaɪnəl	Coming at the end of a series	freetalk
former	ˈfɔɹmɝ	Having previously held a particular position or status	freetalk
front	ˈfɹʌnt	The side or part of an object that faces forward or is most often seen	freetalk
kids	ˈkɪdz	Young goats	freetalk
list	ˈlɪst	A series of names or items written or printed together in a meaningful grouping	freetalk
ready	ˈɹɛdi	Prepared for use or action	freetalk
sometimes	səmˈtaɪmz	Occasionally	freetalk
son	ˈsʌn	A male child or offspring	freetalk
street	ˈstɹit	A public road in a city or town, typically with buildings on either side	freetalk
wasn't	ˈwɑzənt	Short for 'was not'	shadowline
bring	ˈbɹɪŋ	To carry or convey something to a place	freetalk
college	ˈkɑlɪdʒ	An institution of higher education offering courses at the undergraduate level	freetalk
current	ˈkɝənt	Belonging to the present time; happening or being used or done now	freetalk
example	ɪɡˈzæmpəl	A thing characteristic of its kind or illustrating a general rule	freetalk
experience	ɪkˈspɪɹiəns	Practical contact with and observation of facts or events	freetalk
heard	ˈhɝd	past tense of hear	freetalk
meet	ˈmit	Come into the presence or company of someone by chance or arrangement	freetalk
program	ˈpɹoʊˌɡɹæm	A planned series of future events or performances	freetalk
type	ˈtaɪp	A category of people or things having common characteristics	freetalk
baby	ˈbeɪbi	A very young child	freetalk
chance	ˈtʃæns	The possibility of something happening	freetalk
father	ˈfɑðɝ	A male parent	freetalk
march	ˈmɑɹtʃ	Walk with regular and measured tread, especially in a military context	freetalk
process	ˈpɹɑˌsɛs	A series of actions or steps taken in order to achieve a particular end	freetalk
she's	ˈʃiz	Short for 'she is' or 'she has'	shadowline
song	ˈsɔŋ	A short poem or other set of words set to music or meant to be sung	freetalk
study	ˈstʌdi	The act of learning or gaining knowledge through reading, research, or practice	freetalk
word	ˈwɝd	A single distinct meaningful element of speech or writing	freetalk
across	əˈkɹɔs	From one side to the other side of something	freetalk
action	ˈækʃən	The process of doing something, typically to achieve a goal	freetalk
clear	ˈklɪɹ	Easy to perceive, understand, or interpret	freetalk
gave	ˈɡeɪv	To present voluntarily and without expecting compensation	freetalk
gets	ˈɡɛts	To receive or acquire	freetalk
himself	hɪmˈsɛlf	Used to refer to a man, boy, or male animal previously mentioned or easily identified	freetalk
month	ˈmʌnθ	A period of time approximately equal to the period of the moon's revolution and amounting to about 30 days or 4 weeks	freetalk
outside	ˈaʊtˈsaɪd	The outer side, surface, or part; exterior	freetalk
self	ˈsɛlf	A person's essential being that distinguishes them from others	freetalk
students	ˈstudənts	A person who is studying at a school or college	freetalk
words	ˈwɝdz	Something that someone says or writes; a remark or piece of information	freetalk
board	ˈbɔɹd	A long, thin, flat piece of wood or other hard material used for floors or other building purposes	freetalk
cost	ˈkɑst	The amount that has to be paid or spent to buy or obtain something	freetalk
cut	ˈkʌt	To make an opening or incision in something with a sharp tool or object	freetalk
field	ˈfild	An area of open land, especially one used for a particular purpose such as farming or sports	freetalk
held	ˈhɛld	past tense of hold	freetalk
instead	ˌɪnˈstɛd	As a substitute or alternative	freetalk
main	ˈmeɪn	Chief in size or importance	freetalk
moment	ˈmoʊmənt	A very brief period of time	freetalk
mother	ˈmʌðɝ	A female parent	freetalk
road	ˈɹoʊd	A wide way leading from one place to another, especially one with a specially prepared surface that vehicles can use	freetalk
seems	ˈsimz	Give the impression of being something or having a particular quality	freetalk
thinking	ˈθɪŋkɪŋ	The process of using one's mind to consider or reason about something	freetalk
town	ˈtaʊn	An urban area that is larger than a village and smaller than a city	freetalk
wants	ˈwɑnts	Have a desire to possess or do something	freetalk
de	ˈdi	From	freetalk
department	dɪˈpɑɹtmənt	A distinct part of a larger organization or system	freetalk
energy	ˈɛnɝdʒi	The capacity for doing work or producing heat	freetalk
fight	ˈfaɪt	To engage in battle or physical combat	freetalk
fine	ˈfaɪn	Of high quality or purity	freetalk
force	ˈfɔɹs	Strength or energy as an attribute of physical action or movement	freetalk
hear	ˈhiɹ	perceive with the ear	freetalk
issue	ˈɪʃu	An important topic or problem for debate or discussion	freetalk
played	ˈpleɪd	Engaged in activity for enjoyment or recreation	freetalk
points	ˈpɔɪnts	A sharp or tapered end	freetalk
price	ˈpɹaɪs	The amount of money expected, required, or given in payment for something	freetalk
re	ˈɹeɪ	Again	freetalk
rest	ˈɹɛst	Cease work or movement in order to relax or recover strength	freetalk
results	ɹɪˈzʌlts	A consequence, effect, or outcome of something	freetalk
running	ˈɹʌnɪŋ	The action or movement of a person or animal at a fast pace	freetalk
shows	ˈʃoʊz	To display or exhibit	freetalk
space	ˈspeɪs	A continuous area or expanse that is free, available, or unoccupied	freetalk
summer	ˈsʌmɝ	The warmest season of the year, in the northern hemisphere from June to August and in the southern hemisphere from December to February	freetalk
term	ˈtɝm	A word or phrase used to describe or identify something	freetalk
wife	ˈwaɪf	A married woman considered in relation to her husband	freetalk
beautiful	ˈbjutəfəl	Pleasing the senses or mind aesthetically	freetalk
date	ˈdeɪt	a particular day or year when an event happened or will happen	freetalk
goes	ˈɡoʊz	Third person singular present of go	freetalk
killed	ˈkɪld	Cause the death of (a person, animal, or other living thing)	freetalk
land	ˈlænd	The solid part of the surface of the earth	freetalk
miss	ˈmɪs	Fail to hit or reach	freetalk
project	ˈpɹɑdʒɛkt	An individual or collaborative enterprise that is carefully planned to achieve a particular aim	freetalk
sex	ˈsɛks	The biological characteristics that define male and female organisms	freetalk
shot	ˈʃɑt	A single photograph taken with a camera	freetalk
site	ˈsaɪt	The place where something is located or where an event takes place	freetalk
strong	ˈstɹɔŋ	Having the power to move heavy weights or perform other physically demanding tasks	freetalk
you'll	ˈjul	Short for 'you will'	shadowline
account	əˈkaʊnt	A record or statement of financial transactions	freetalk
especially	əˈspɛʃli	Particularly; to a great extent	freetalk
eyes	ˈaɪz	The organ of sight in humans and animals	freetalk
include	ˌɪnˈklud	To contain within as a part of a whole	freetalk
parents	ˈpɛɹənts	A father or mother	freetalk
period	ˈpɪɹiəd	A punctuation mark (.) indicating the end of a sentence	freetalk
position	pəˈzɪʃən	The place where someone or something is located or situated	freetalk
record	ɹəˈkɔɹd	A written account of something that has happened	freetalk
similar	ˈsɪməlɝ	Having a resemblance in appearance or nature	freetalk
total	ˈtoʊtəl	The whole amount; the sum of all parts	freetalk
above	əˈbʌv	In a higher position than something else	freetalk
club	ˈklʌb	A heavy stick used as a weapon or for sport	freetalk
common	ˈkɑmən	Occurring, found, or done often; prevalent	freetalk
died	ˈdaɪd	To cease living; become dead	freetalk
film	ˈfɪlm	A thin layer or coating	freetalk
happened	ˈhæpənd	To take place	freetalk
knew	ˈnu	Past tense of know	freetalk
lead	ˈlɛd	To guide or direct	freetalk
likely	ˈlaɪkli	Probable or expected to happen	freetalk
military	ˈmɪləˌtɛɹi	Of, relating to, or characteristic of soldiers or armed forces	freetalk
perfect	pɝˈfɛkt	Having all the required or desirable elements, qualities, or characteristics; as good as it is possible to be	freetalk
personal	ˈpɝsɪnəl	Belonging to or affecting a particular person	freetalk
security	sɪˈkjʊɹəti	The state of being free from danger or threat	freetalk
share	ˈʃɛɹ	To have a portion of something with others	freetalk
st	ˈstɹit	Saint	freetalk
what's	ˈwʌts	Short for 'what is' or 'what has'	shadowline
won	ˈwʌn	past tense of win	freetalk
center	ˈsɛntɝ	The middle point or part of something	freetalk
county	ˈkaʊnti	A political and administrative division of a state, providing certain local governmental services	freetalk
couple	ˈkʌpəl	Two individuals united in some way	freetalk
dead	ˈdɛd	No longer alive	freetalk
english	ˈɪŋɡlɪʃ	The language of England	freetalk
happen	ˈhæpən	To take place	freetalk
hold	ˈhoʊld	Keep or retain possession of	freetalk
industry	ˈɪndəstɹi	Economic activity concerned with the processing of raw materials and manufacture of goods in factories	freetalk
inside	ˌɪnˈsaɪd	In or into the interior; within	freetalk
issues	ˈɪʃuz	A subject or problem for discussion or debate	freetalk
online	ˈɔnˌlaɪn	Connected to or accessible via the internet	freetalk
player	ˈpleɪɝ	A person who takes part in a game or sport	freetalk
private	ˈpɹaɪvət	Belonging to or for the use of one particular person or group of people rather than for everyone	freetalk
problems	ˈpɹɑbləmz	A matter or situation regarded as unwelcome or harmful and needing to be dealt with and overcome	freetalk
return	ɹɪˈtɝn	Come or go back to a place	freetalk
rights	ˈɹaɪts	A moral or legal entitlement to have or do something	freetalk
sense	ˈsɛns	A faculty by which the body perceives an external stimulus	freetalk
star	ˈstɑɹ	A natural luminous body visible in the sky, especially at night	freetalk
test	ˈtɛst	A procedure intended to establish the quality, performance, or reliability of something	freetalk
view	ˈvju	The ability to see or perceive something	freetalk
weeks	ˈwiks	A period of seven days	freetalk
break	ˈbɹeɪk	Separate into pieces	freetalk
companies	ˈkʌmpəˌniz	A business organization that makes, buys, or sells goods or services	freetalk
event	ɪˈvɛnt	Something that happens, especially something important or notable	freetalk
higher	ˈhaɪɝ	Having a great or considerable extent or reach upward or vertically; lofty; tall	freetalk
hour	ˈaʊɝ	a period of time equal to 60 minutes	freetalk
member	ˈmɛmbɝ	A person, animal, or thing that is part of a group or team	freetalk
middle	ˈmɪdəl	The point or position at an equal distance from the edges or ends of something	freetalk
